,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition,LotFrontage_na,MasVnrArea_na,GarageYrBlt_na
694,1,0,3.912023005428146,5.657068253016521e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,6,8,46,7,1,1,5,5,0,216.0,4,3,3,3,3,1,3,324.0,1,0,297.0,621.0,0,3,0.0,0,6.431331081933479,648,0,7.1459844677143876,0.0,0.0,1,1,3,1,3.0,7,0,0,0,0,46.0,1,1.0,280.0,3,3,0.0,0,236,0,0,0,0,1,2,0,0,11,1,0,0,0,0
695,1,0,4.2467757786272395,9.701579657171396e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,6,5,13,6,1,1,5,5,0,190.0,4,3,3,4,3,1,2,779.0,1,0,298.0,1077.0,0,5,0.0,0,6.996681488176539,1721,0,7.942362237674335,0.0,1.0,2,1,4,1,4.0,9,0,1,3,0,13.0,3,2.0,614.0,3,3,0.0,48,32,0,0,1,0,1,4,0,0,6,1,0,1,0,0
696,1,0,4.382026634673881,1.2001116343605576e+49,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,14,14,1,1,5,5,0,251.0,4,3,3,4,3,1,6,1271.0,1,0,331.0,1602.0,0,5,0.0,0,7.3938782901077555,0,0,7.3938782901077555,1.0,0.0,2,1,3,1,4.0,7,0,1,3,0,14.0,2,2.0,534.0,3,3,0.0,424,40,0,0,0,0,1,0,0,0,4,1,0,0,0,0
697,1,0,4.2467757786272395,1.0314966076424328e+51,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,15,14,1,1,5,5,0,0.0,4,3,3,4,3,1,6,355.0,1,0,457.0,812.0,0,5,0.0,0,7.00397413672268,1099,0,7.696212639346407,0.0,0.0,2,1,4,1,4.0,9,0,1,3,0,15.0,2,2.0,453.0,3,3,0.0,168,98,0,0,0,0,1,0,0,0,12,1,0,1,0,0
698,1,0,4.442651256490317,2.5137788656831443e+49,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,12,12,1,1,5,5,0,0.0,4,3,3,4,3,3,1,0.0,1,0,672.0,672.0,0,5,0.0,0,7.171656822768514,735,0,7.619233416226805,0.0,0.0,2,1,3,1,4.0,8,0,1,3,0,12.0,3,2.0,472.0,3,3,0.0,100,33,0,0,0,0,1,0,0,0,2,1,0,0,0,0
699,1,0,4.174387269895637,2.747734662926991e+49,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,1,1,1,1,5,5,0,0.0,4,3,3,4,3,1,1,0.0,1,0,628.0,628.0,0,5,0.0,0,6.4425401664681985,728,0,7.212294468500341,0.0,0.0,2,1,3,1,4.0,6,0,1,4,0,1.0,3,2.0,484.0,3,3,0.0,100,24,0,0,0,0,1,0,0,0,3,1,0,0,0,0
700,1,0,4.174387269895637,5.544326112698819e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,8,5,1,1,1,1,5,5,0,156.0,4,3,3,4,3,3,1,0.0,1,0,1615.0,1615.0,0,5,0.0,0,7.387090235656757,0,0,7.387090235656757,0.0,0.0,2,0,3,1,4.0,7,0,1,4,0,1.0,2,3.0,864.0,3,3,0.0,168,30,0,0,0,0,1,0,0,0,5,1,0,0,0,0
701,1,0,4.51085950651685,1.0120228775984367e+50,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,9,5,0,0,1,1,5,5,0,554.0,4,3,3,4,3,4,6,2085.0,1,0,186.0,2271.0,0,5,0.0,0,7.730174795246222,0,0,7.730174795246222,1.0,0.0,2,0,3,1,5.0,7,0,2,4,0,0.0,2,3.0,1348.0,4,3,0.0,0,0,1,0,1,0,1,0,0,0,6,1,0,0,0,0
702,1,0,4.51085950651685,1.0120228775984367e+50,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,9,5,0,0,1,1,5,5,0,402.0,5,3,3,5,3,3,6,1153.0,1,0,598.0,1751.0,0,5,0.0,0,7.476472381163905,0,0,7.476472381163905,1.0,0.0,2,1,3,1,5.0,8,0,2,4,0,0.0,3,3.0,874.0,3,3,0.0,216,36,0,0,0,0,1,0,0,0,12,1,0,0,0,0
703,1,0,4.2467757786272395,7.130726505989987e+49,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,8,5,13,13,1,1,5,5,0,302.0,4,3,3,4,3,4,6,770.0,1,0,631.0,1401.0,0,5,0.0,0,7.32052696227274,0,0,7.32052696227274,1.0,0.0,2,0,3,1,4.0,6,0,1,2,0,13.0,3,3.0,811.0,3,3,0.0,168,42,0,0,0,0,1,0,0,0,2,1,0,1,0,0
704,1,0,4.2467757786272395,7.498633106124034e+49,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,6,6,42,42,1,1,5,5,0,0.0,3,3,3,4,4,4,2,262.0,5,1,197.0,1182.0,0,5,0.0,0,7.404279118037268,0,0,7.404279118037268,1.0,0.0,2,0,2,1,3.0,6,0,1,4,0,42.0,1,2.0,438.0,3,3,0.0,339,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0
705,1,0,4.174387269895637,9.443094187167206e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,5,7,14,14,1,1,5,5,0,0.0,3,3,3,4,3,1,6,722.0,1,0,268.0,990.0,0,5,0.0,0,6.897704943128636,0,0,6.897704943128636,1.0,0.0,1,0,3,1,3.0,5,0,0,0,0,11.0,1,2.0,528.0,3,3,0.0,168,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0
706,1,0,4.2467757786272395,2.2464339994549872e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,11,10,1,1,5,5,0,150.0,3,3,3,4,3,4,6,1308.0,1,0,110.0,1418.0,0,5,0.0,0,7.257002707092073,0,0,7.257002707092073,1.0,0.0,2,0,3,1,4.0,5,0,1,3,0,11.0,2,2.0,558.0,3,3,0.0,208,110,0,0,0,0,1,0,0,0,5,1,0,1,0,0
707,1,0,4.2467757786272395,4.00433478801686e+50,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,6,5,11,11,1,1,5,5,0,128.0,3,3,3,4,3,1,6,688.0,1,0,176.0,864.0,0,5,0.0,0,6.77078942390898,899,0,7.479299637782834,1.0,0.0,2,1,3,1,4.0,6,0,0,0,0,11.0,2,2.0,600.0,3,3,0.0,0,96,0,0,0,0,1,0,0,0,7,1,0,1,0,0
708,1,0,4.219507705176107,3.448153799755186e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,8,8,1,1,5,5,0,120.0,4,3,3,4,3,2,6,527.0,1,0,255.0,782.0,0,5,0.0,0,6.661854740545311,870,0,7.409741954080923,0.0,0.0,2,1,3,1,4.0,6,0,0,0,0,8.0,2,2.0,532.0,3,3,0.0,0,70,0,0,0,0,1,0,0,0,6,1,0,0,0,0
709,1,0,4.31748811353631,1.561384250225346e+50,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,8,7,1,1,5,5,0,0.0,4,3,3,4,3,1,6,663.0,1,0,265.0,928.0,0,5,0.0,0,6.833031732786201,895,0,7.508238774678663,1.0,0.0,2,1,3,1,4.0,6,0,0,0,0,8.0,2,2.0,626.0,3,3,0.0,192,36,0,0,0,0,1,0,0,1,5,1,0,0,0,0
710,1,0,4.2467757786272395,1.6572222324764073e+50,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,5,6,30,30,1,1,5,5,0,180.0,3,3,3,4,3,2,5,781.0,1,0,83.0,864.0,0,5,0.0,0,7.068172000388042,0,0,7.068172000388042,1.0,0.0,1,0,3,1,3.0,5,0,0,0,0,30.0,1,2.0,528.0,3,3,0.0,211,0,1,0,0,0,1,0,0,0,5,1,0,1,0,0
711,1,0,4.2467757786272395,4.656691959506665e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,5,6,33,33,1,1,5,5,0,176.0,3,3,3,3,3,3,5,294.0,1,0,782.0,1076.0,0,3,0.0,0,6.98100574072173,0,0,6.98100574072173,0.0,0.0,1,1,3,1,3.0,5,0,1,2,0,23.0,1,2.0,576.0,3,3,0.0,0,0,0,0,0,0,1,3,0,0,9,1,0,1,0,0
712,1,0,3.6888794541139363,1.1865626898589627e+51,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,5,6,33,7,1,1,5,5,0,0.0,3,3,3,3,3,1,3,88.0,5,1,180.0,864.0,0,3,0.0,0,7.351158226430694,0,0,7.351158226430694,1.0,0.0,2,0,2,1,3.0,5,0,0,0,0,33.0,3,2.0,440.0,3,3,0.0,140,0,1,0,1,0,1,0,0,0,8,1,0,0,0,0
713,1,0,4.2467757786272395,2.1228493805809193e+49,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,7,7,1,1,5,5,0,227.0,4,3,3,4,3,1,1,0.0,1,0,1257.0,1257.0,0,5,0.0,0,7.162397497355718,871,0,7.6783263565068856,0.0,0.0,2,1,3,1,4.0,8,0,1,3,0,7.0,2,2.0,570.0,3,3,0.0,0,84,0,0,0,0,1,0,0,0,6,1,0,1,0,0
714,1,0,4.2467757786272395,9.084812267087015e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,9,5,7,6,1,1,5,5,0,134.0,4,3,3,4,3,2,6,1194.0,1,0,163.0,1357.0,0,5,0.0,0,7.2196420401307355,581,0,7.5740450053721995,1.0,0.0,2,1,3,1,4.0,7,0,1,3,0,7.0,3,3.0,725.0,3,3,0.0,168,116,0,0,0,0,1,0,0,0,1,1,0,1,0,0
715,1,0,4.2467757786272395,1.8718374244900538e+51,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,8,5,6,5,1,1,5,5,0,240.0,4,3,3,5,3,4,6,1538.0,1,0,240.0,1778.0,0,5,0.0,0,7.487733761436444,0,0,7.487733761436444,1.0,0.0,2,0,3,1,4.0,6,0,1,4,0,6.0,2,3.0,715.0,3,3,0.0,182,35,0,0,0,0,1,0,0,0,6,1,0,1,0,0
716,1,0,3.713572066704308,3.84934586630016e+49,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,5,5,1,1,5,5,0,0.0,4,3,3,4,3,1,1,0.0,1,0,1129.0,1129.0,0,5,0.0,0,7.029087564149662,1198,0,7.752335163302292,0.0,0.0,2,1,4,1,4.0,9,0,1,4,0,5.0,2,2.0,596.0,3,3,0.0,0,57,0,0,0,0,1,0,0,0,8,1,0,0,0,0
717,1,0,4.564348191467836,9.211041936399096e+49,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,8,5,9,8,1,1,5,5,0,192.0,4,3,3,4,3,3,1,0.0,1,0,850.0,850.0,0,5,0.0,0,6.786716950605081,878,0,7.475339236566737,0.0,0.0,2,1,3,1,4.0,7,0,1,3,0,9.0,1,2.0,560.0,3,3,0.0,120,29,0,0,0,0,1,0,0,0,6,1,0,0,0,0
718,1,0,4.2467757786272395,4.680059621483682e+44,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,6,5,4,4,1,1,5,5,0,205.0,4,3,3,4,3,2,6,662.0,1,0,186.0,848.0,0,5,0.0,0,6.742880635791903,0,0,6.742880635791903,1.0,0.0,1,0,1,1,4.0,3,0,0,0,0,4.0,2,2.0,420.0,3,3,0.0,140,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0
719,1,0,4.418840607796598,1.5183716110057776e+49,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,6,5,11,10,1,1,5,5,0,0.0,3,4,3,4,3,4,6,1593.0,2,1,83.0,1838.0,0,5,0.0,0,7.516433302915632,0,0,7.516433302915632,2.0,0.0,2,0,2,2,3.0,8,0,0,0,0,10.0,1,3.0,721.0,3,3,0.0,160,67,0,0,0,0,1,0,0,0,7,1,0,0,0,0
720,1,0,4.31748811353631,9.443094187167206e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,4,4,1,1,5,5,0,50.0,4,3,3,4,3,2,6,24.0,1,0,1421.0,1445.0,0,5,0.0,0,7.275864600546533,0,0,7.275864600546533,0.0,0.0,2,0,3,1,4.0,6,0,0,0,0,4.0,1,2.0,470.0,3,3,0.0,0,35,0,0,0,0,1,0,0,0,6,1,0,0,0,0
721,1,0,4.442651256490317,4.5849661554687156e+49,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,6,1,1,1,1,5,5,0,212.0,4,3,3,4,3,1,6,56.0,1,0,1508.0,1564.0,0,5,0.0,0,7.355001921105257,0,0,7.355001921105257,0.0,0.0,2,0,3,1,4.0,6,0,0,0,0,1.0,2,3.0,814.0,3,3,0.0,0,24,0,0,0,0,1,0,0,0,2,1,0,0,0,0
722,1,0,4.30406509320417,8.052108721285273e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,5,1,1,1,1,5,5,0,0.0,4,3,3,4,3,3,6,24.0,1,0,1327.0,1351.0,0,5,0.0,0,7.215975002651466,0,0,7.215975002651466,0.0,0.0,2,0,3,1,4.0,6,0,0,0,0,1.0,2,2.0,610.0,3,3,0.0,0,50,0,0,0,0,1,0,0,0,6,1,0,0,0,0
723,1,0,4.31748811353631,1.0396452191168835e+49,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,5,5,42,42,1,1,5,5,0,0.0,3,3,3,3,3,1,3,609.0,1,0,483.0,1092.0,0,3,0.0,0,6.9957661563048505,0,0,6.9957661563048505,0.0,0.0,1,0,3,1,3.0,6,0,0,0,0,42.0,1,1.0,264.0,3,3,0.0,259,0,0,0,1,0,1,3,0,0,4,1,0,0,0,0
724,1,0,4.1588830833596715,1.4227236641258141e+50,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,5,5,32,32,1,1,5,5,0,222.0,3,3,3,4,4,4,5,456.0,1,0,0.0,456.0,0,5,0.0,0,6.940222469119639,0,0,6.940222469119639,0.0,1.0,1,0,3,1,3.0,6,0,0,0,0,32.0,2,2.0,504.0,2,3,0.0,224,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0
725,1,0,4.174387269895637,5.820364921644403e+46,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,6,6,32,32,1,1,5,5,0,84.0,3,3,3,3,3,1,4,1033.0,1,0,94.0,1127.0,0,3,0.0,0,7.027314514039777,0,0,7.027314514039777,0.0,1.0,1,1,3,1,3.0,6,0,1,1,0,17.0,1,2.0,480.0,3,3,0.0,0,0,1,0,0,0,1,0,0,0,5,1,0,0,0,0
726,1,0,4.2467757786272395,8.168354205823869e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,6,6,31,31,1,1,5,5,0,0.0,3,3,3,3,3,3,5,368.0,3,1,541.0,1029.0,0,3,0.0,0,7.018401799069201,0,0,7.018401799069201,1.0,0.0,1,0,3,1,3.0,6,0,1,2,0,31.0,2,2.0,542.0,3,3,0.0,292,0,0,0,0,0,1,0,0,0,11,1,0,1,0,0
727,1,0,4.276666119016055,2.1011380917337616e+47,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,6,7,32,7,1,1,5,5,0,0.0,3,3,3,3,3,3,5,288.0,1,0,396.0,684.0,0,3,0.0,0,6.52795791762255,714,0,7.242797922793756,0.0,0.0,1,1,3,1,3.0,6,0,1,3,0,32.0,3,2.0,440.0,3,3,0.0,0,0,0,0,0,0,1,3,0,0,2,1,0,0,0,0
728,1,0,4.812184355372417,3.55006592684802e+57,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,5,7,49,12,1,1,5,5,0,0.0,3,3,3,3,3,1,1,0.0,1,0,0.0,0.0,0,3,0.0,0,8.24800570160062,0,0,8.24800570160062,0.0,0.0,3,1,5,1,5.0,11,0,2,4,0,49.0,1,2.0,624.0,3,3,0.0,0,372,0,0,0,0,1,0,0,0,7,1,0,0,0,0
729,1,0,4.174387269895637,2.1854850144180893e+46,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,4,5,53,53,1,1,5,5,0,0.0,3,2,3,3,3,1,1,0.0,1,0,0.0,0.0,0,3,0.0,0,7.049254841255837,0,0,7.049254841255837,0.0,0.0,2,0,2,2,3.0,6,0,0,0,0,29.704032258064444,1,0.0,0.0,3,3,0.0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,1
730,1,0,4.30406509320417,1.1138987418350086e+47,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,4,5,53,53,1,1,5,5,0,58.0,3,3,3,3,3,1,1,0.0,1,0,0.0,0.0,0,3,0.0,0,7.049254841255837,0,0,7.049254841255837,0.0,0.0,2,0,2,2,3.0,6,0,0,0,0,29.704032258064444,1,0.0,0.0,3,3,0.0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,0,1
731,1,0,4.02535169073515,1.302875388350746e+47,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,4,5,53,53,1,1,5,5,0,0.0,3,3,3,3,3,3,5,784.0,1,0,0.0,784.0,0,3,0.0,0,6.664409020350408,0,0,6.664409020350408,1.0,0.0,1,0,2,1,3.0,4,0,0,0,0,29.704032258064444,1,0.0,0.0,3,3,0.0,112,0,0,0,0,0,1,0,0,0,5,1,0,0,0,1
732,1,0,4.0943445622221,1.5422039814180544e+50,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,5,7,70,1,1,1,5,5,0,0.0,3,3,3,3,3,1,1,0.0,1,0,585.0,585.0,0,4,0.0,0,6.371611847231857,468,0,6.959398512133975,0.0,0.0,1,1,2,1,5.0,5,0,0,0,0,29.704032258064444,1,0.0,0.0,3,3,0.0,42,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
733,1,0,4.04305126783455,8.525645635232194e+47,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,5,8,61,15,1,1,5,5,0,0.0,3,4,3,3,3,1,1,0.0,1,0,0.0,0.0,0,4,0.0,0,6.834108738813838,208,0,7.036148493750536,0.0,0.0,1,1,4,1,3.0,8,0,0,0,0,29.704032258064444,1,0.0,0.0,3,3,0.0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,1
734,1,0,4.219507705176107,6.998166376014713e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,4,5,55,55,1,1,5,5,0,115.0,3,3,3,4,3,1,3,767.0,1,0,144.0,911.0,0,3,0.0,0,6.835184586147301,0,0,6.835184586147301,0.0,0.0,1,0,2,1,3.0,5,0,0,0,0,55.0,2,1.0,286.0,3,3,0.0,134,0,0,0,0,0,1,3,0,1,5,1,0,0,0,0
735,1,0,4.127134385045092,4.816787540723275e+47,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,4,6,54,54,1,1,5,5,0,0.0,3,3,3,5,3,3,1,0.0,1,0,416.0,416.0,0,4,0.0,0,7.093404625868766,0,0,7.093404625868766,0.0,0.0,1,0,3,1,3.0,6,0,0,0,0,54.0,1,1.0,312.0,3,3,0.0,0,0,0,0,0,0,1,0,0,0,11,1,0,0,0,0
736,1,0,4.204692619390966,3.0727591371657675e+45,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,4,7,85,0,1,1,5,5,0,0.0,3,3,3,3,3,1,5,224.0,1,0,725.0,949.0,0,3,0.0,0,6.855408798609928,343,0,7.163946684342547,0.0,0.0,1,1,3,1,4.0,6,0,0,0,0,85.0,1,1.0,205.0,3,3,0.0,0,0,1,0,0,0,1,0,0,0,6,1,0,0,0,0
737,1,0,4.0943445622221,2.4556596142800083e+47,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,8,87,58,1,1,5,5,0,174.0,3,3,3,3,3,1,1,0.0,1,0,1228.0,1228.0,0,5,0.0,0,7.261225091971921,0,0,7.261225091971921,0.0,0.0,2,0,2,1,3.0,7,0,1,4,0,87.0,1,1.0,312.0,3,3,0.0,0,0,1,0,0,0,1,0,0,0,4,1,0,0,0,0
738,1,0,4.1588830833596715,5.775024101772029e+47,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,6,7,78,58,1,1,5,5,0,0.0,3,3,3,3,3,1,5,281.0,3,1,0.0,960.0,0,5,0.0,0,6.866933284461882,960,0,7.560080465021827,2.0,0.0,2,2,4,2,3.0,10,0,2,4,0,78.0,1,2.0,480.0,3,3,0.0,248,0,1,0,0,0,1,0,0,0,7,1,0,0,0,0
739,1,0,4.189654742026425,3.311234675804124e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,6,6,82,58,1,1,5,5,0,0.0,3,3,3,3,3,1,4,379.0,1,0,265.0,644.0,0,5,0.0,0,6.51025834052315,644,0,7.182352111885263,1.0,0.0,1,0,2,1,3.0,6,0,1,4,0,7.0,1,1.0,369.0,3,3,0.0,0,0,0,0,1,0,1,3,0,0,7,1,0,0,0,0
740,1,0,4.143134726391533,3.346522138850992e+51,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,6,6,94,13,1,1,5,5,0,0.0,3,3,3,4,3,1,1,0.0,1,0,676.0,676.0,0,5,0.0,0,6.516193076042964,588,0,7.142036574706803,0.0,0.0,1,0,3,1,3.0,6,0,0,0,0,14.0,1,2.0,400.0,3,3,0.0,424,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
741,1,0,3.9889840465642745,4.203588147427617e+47,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,8,9,83,11,1,1,5,5,0,0.0,4,4,3,2,3,1,5,406.0,1,0,392.0,798.0,0,5,0.0,0,6.682108597449809,714,0,7.321188556739478,1.0,0.0,2,0,3,1,4.0,7,0,1,4,0,83.0,1,1.0,180.0,3,3,0.0,85,16,1,0,0,0,1,4,0,0,6,1,0,0,0,0
742,1,0,4.2467757786272395,8.296927586238926e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,6,3,85,58,1,1,5,5,0,0.0,3,3,3,3,3,1,1,0.0,1,0,784.0,784.0,0,3,0.0,0,6.70808408385307,784,0,7.3796321526095525,0.0,0.0,1,0,4,1,3.0,7,0,1,4,0,28.0,1,2.0,599.0,3,3,0.0,0,217,0,0,0,0,1,0,0,0,6,1,0,1,0,0
743,1,0,4.2467757786272395,9.310432627322686e+49,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,5,6,71,13,1,1,5,5,0,0.0,3,3,3,3,3,1,4,606.0,1,0,336.0,942.0,0,5,0.0,0,7.142827401161621,673,0,7.569411792450712,0.0,0.0,2,0,4,1,4.0,7,0,1,4,0,71.0,1,1.0,240.0,3,3,0.0,0,40,0,0,0,0,1,0,0,0,7,1,0,1,0,0
744,1,0,4.2467757786272395,4.943567714851018e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,5,4,70,58,1,1,5,5,0,0.0,3,3,3,3,3,1,1,0.0,1,0,884.0,884.0,0,3,0.0,0,6.837332814685591,442,0,7.2254814727822945,0.0,0.0,1,0,3,1,3.0,6,0,0,0,0,70.0,1,1.0,225.0,3,3,0.0,64,0,0,0,1,0,1,0,0,0,3,1,0,1,0,0
745,1,0,4.3694478524670215,5.7472218625158674e+47,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,6,5,57,57,1,1,5,5,0,88.0,3,2,3,3,3,1,3,500.0,1,0,591.0,1091.0,0,2,0.0,0,6.994849985833071,0,0,6.994849985833071,0.0,1.0,1,0,2,1,3.0,5,0,1,3,0,57.0,3,1.0,344.0,3,3,0.0,66,105,0,0,1,0,1,3,0,0,5,1,0,0,0,0
746,1,0,4.605170185988092,8.515362551484057e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,8,6,73,58,1,1,5,5,0,40.0,3,3,3,3,2,1,2,210.0,1,0,398.0,608.0,0,3,0.0,0,6.890609120147166,890,0,7.5352967024440884,0.0,0.0,1,1,4,1,3.0,9,0,2,4,0,73.0,3,2.0,786.0,2,3,0.0,0,0,1,0,0,0,1,0,0,0,6,1,0,0,0,0
747,1,0,4.248495242049359,1.9151664859728092e+50,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,7,9,58,8,1,1,5,5,0,0.0,3,4,3,3,4,1,6,435.0,1,0,397.0,832.0,0,5,0.0,0,7.1049654482698426,943,0,7.6783263565068856,1.0,0.0,2,1,3,1,4.0,8,0,2,3,0,14.0,3,2.0,506.0,3,3,0.0,0,96,0,0,0,0,1,0,0,0,4,1,0,0,0,0
748,1,0,4.02535169073515,2.173513888634847e+54,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,5,5,52,52,1,1,5,5,0,0.0,3,3,3,3,3,1,3,1116.0,1,0,782.0,1898.0,0,5,0.0,0,7.5485559791698735,0,0,7.5485559791698735,0.0,0.0,2,1,3,1,3.0,7,0,2,3,0,52.0,1,2.0,484.0,3,3,0.0,0,51,1,0,0,0,1,3,0,0,4,1,0,0,0,0
749,1,0,3.1780538303479458,1.0027790811627291e+40,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,6,6,28,28,1,1,5,5,0,0.0,3,3,3,4,3,1,6,366.0,1,0,150.0,516.0,0,3,0.0,0,6.246106765481563,516,0,6.939253946041508,0.0,0.0,1,0,2,1,3.0,5,0,1,3,0,28.0,1,2.0,462.0,3,3,0.0,213,0,0,0,0,0,1,4,0,0,12,1,0,0,0,0
750,1,0,3.912023005428146,1.475363975394604e+47,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,6,8,82,10,1,1,5,5,0,0.0,3,4,3,3,3,1,3,299.0,6,1,555.0,894.0,0,3,0.0,0,6.823286122355687,0,0,6.823286122355687,1.0,0.0,1,0,2,1,3.0,5,0,0,0,0,82.0,1,1.0,195.0,3,3,0.0,0,0,1,0,0,0,1,3,0,0,7,1,0,0,0,0
751,1,0,4.0943445622221,2.1313623280815993e+46,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,6,8,68,2,1,1,5,5,0,0.0,3,3,3,2,3,1,1,0.0,1,0,720.0,720.0,0,4,0.0,0,6.633318433280377,330,0,6.993932975223189,0.0,0.0,1,0,3,1,3.0,5,0,0,0,0,68.0,1,1.0,240.0,3,3,0.0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,0,0
752,1,0,4.060443010546419,1.0031524850127374e+48,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,5,7,78,58,1,1,5,5,0,0.0,3,3,3,4,3,1,1,0.0,1,0,780.0,780.0,0,4,0.0,0,6.659293919683638,420,0,7.090076835776092,0.0,0.0,1,0,4,1,3.0,7,0,0,0,0,29.704032258064444,1,0.0,0.0,3,3,0.0,0,0,1,0,0,0,1,0,0,0,7,1,0,0,0,1
753,1,0,4.31748811353631,2.1313623280815993e+46,0,0.0,2,0.0,0,3,2,11,4,0,0.0,2,5,5,41,41,1,1,5,5,0,0.0,2,3,3,4,3,2,3,257.0,1,0,367.0,624.0,0,5,0.0,0,6.9957661563048505,564,0,7.412160334945205,0.0,0.0,1,1,3,1,3.0,7,0,1,1,0,41.0,1,1.0,288.0,3,3,0.0,0,180,0,0,1,0,1,3,0,0,7,1,0,0,0,0
